feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,class
1.4149164387429096,1.2768277028382073,1.1688919628696595,2.2573592774601723,0.5304370992156273,5.145622805023944,5.516447805595508,3.8348512838459685,1.7764716005887284,2.8383371903743693,3.3467532813729957,1.538977444233744,0.24805130844612955,0.6685727530981918,2.236125722182063,1.3989320023101324,2.699944960798754,0.7445978014609066,0.8323677948888377,-1.3356334153886245,0.5506025600429513,0
0.11331370301817861,0.3483172026831761,1.8976081871843538,1.9969842888676275,2.539032383828031,3.631831430536524,4.850895247644605,3.5713204361523783,2.804401927426612,1.6900434728796623,1.3348974462405279,1.9983519817582216,-0.9048505684801389,0.6165514267437431,0.4647393145488504,0.9208107580519197,2.411196446811841,0.7680351478108983,-1.6364339193437978,1.1462748860078378,1.2259641121850637,0
0.7359132021579067,0.054203997348083836,-0.4263175401259779,0.8225000198176237,-0.7213097078684206,-1.1307562126276527,-0.8153616663780898,0.7912237071308651,1.608961193298687,0.335230418296668,1.4512407770163023,3.2922231708173775,4.575215220827927,6.51648866562738,5.191097940122111,2.4499012307180132,2.379018423373595,2.589996152578657,4.017865807516587,1.7411047198920926,1.0288187776136595,0
0.7517668027252085,0.2486705684287786,0.9361950695005509,0.17205059984501614,1.7339257337749205,4.117455477859481,4.434496711758277,3.6909375252156247,3.2098435662624807,4.026091980954181,6.717899445248204,3.943914469280602,2.4923680841133717,2.775513080573278,2.2539333189356774,-1.1024508528937886,0.014968123411708846,-0.7523982849587141,1.1283808038607812,1.4453112851907448,-0.2461428031414503,1
0.5706753589925033,1.5044782232354967,-0.49436659894054913,0.7966989965598028,0.6126989065238357,0.17946708020860336,1.5184205660912458,2.4800625017444675,2.48237284481314,5.315283994623745,6.383203533284606,5.406734715237019,3.401466983640228,3.0364482383870457,1.4827641354482124,1.5918696304525972,-1.437414862596216,-0.6519415532728081,-0.0013788334785377158,0.4600199446548454,0.36362995264529163,1
0.8504441842104481,0.5450315715057303,0.656013685943503,-1.6353233169534311,2.245594421958433,0.9058356736102473,3.3910400725247376,5.591160326671523,4.257638406205607,6.083186722698168,6.37407018799068,3.6954228573526717,2.707743899805632,2.9655294428803036,1.8104709562618497,-0.6856748665659477,-0.7420156656784259,0.04331434031615972,0.37219553945094097,3.2234378776647503,0.5579010182844198,1
1.3249357718818886,0.8986677149417667,1.5850258976561755,2.690379974296722,3.3347869735291296,3.7148037889329024,6.497041347052061,6.069800769460064,3.653993203588675,4.157801971276566,1.697589730316435,2.051012189281956,-0.11899915375170678,1.7469126724616162,0.8850887579458044,-0.3846363716892688,0.9015928612363389,1.3900239210921952,1.1831307285508705,-0.009694276554494202,0.8480943477902593,0
0.6178673769789262,-0.0420122232893228,0.3534392600367965,1.015581700305959,0.6262365902011466,0.8704056787286343,3.639395846008571,1.5825744791447827,1.3837784720904938,1.9195413763226612,2.050640636222852,1.5444364478789847,1.5495204058521002,3.5720180035135405,3.457976958056197,2.9594244648797257,3.333423095624785,1.9030352895525227,1.3090175121493584,1.2775270638503362,0.06124019406672472,0
-1.8388856055129428,0.5255922883965887,0.6051266083119539,1.3844331508987135,1.5147391602351234,0.1709360044733268,0.9924982061359309,1.3061169441033458,2.6846673711086906,3.8505867009854655,5.119944825865154,6.34250114387681,4.4949331632551734,2.4946131184779547,2.9851784846083205,1.421062618529602,2.550872013347428,-1.1565408498234182,0.3546198437815778,0.8363489072856368,-1.9491434228174467,2
0.36004838404012346,-0.530099444823267,0.3999714673682394,1.4013678615504115,2.2870651689902286,2.9029803979161666,4.566825993550521,5.056995841573486,3.8133468572862617,5.5215310990247914,5.0978965763796715,2.1436566392640697,1.5567517590565416,0.9656734495228347,1.3671685916143508,-0.19896488296499049,0.24475031952045373,-0.5726413139252529,1.0214114290679155,0.23752969537233493,0.10900726429928848,1
-0.22474364432150884,-0.47350568397589043,-0.6414011276665383,0.6037019682089103,-0.019141220302648976,-0.16353258283655658,1.500425822318895,0.6781836564584238,2.3928685568545363,-0.6915627930590682,2.1959014772014323,2.061514509971596,3.3802309373187325,5.5280201654099805,3.388053240276844,5.572408469676949,1.751909827888693,2.4584766554970825,2.4157308266150443,3.392049677587195,-0.5356541541426245,0
1.0502778413132499,-1.671142206284546,1.3442707555780053,2.825905829197857,5.226597955820591,5.755606036854158,5.9034128642180805,5.643795323412519,4.502323886188129,3.2480307126402788,1.9301945072264282,1.4993293791885278,1.6184392510643761,-0.14692769107734055,0.79479726822162,0.37785582993180816,-0.3589424999022987,1.2253133977783632,1.6721649039183057,0.45173171654390065,0.31428894547399167,1
0.017123196283172847,-0.6060699689773416,-0.1264031823890647,1.2084959827059887,-0.0017308001466404246,0.5944162373832201,0.5177396380729973,0.5105776340076051,2.4914351508431234,1.8716850667951386,2.793281475573263,2.047535807007331,5.267217972750214,3.3979923653653867,5.448225076063812,4.361333364082682,3.272984112002543,1.827220630889975,1.6180571776935253,-0.16496357328601707,-2.212745162915859,2
-0.33488506358921705,1.9534001699804868,1.6176733823212457,1.8141894782979713,3.739311933193907,3.331112753680771,3.2819009122141214,5.259702749706747,4.605030632663646,3.626772406464397,1.2039998996207142,0.7118259901234164,-0.14627957008462578,1.5598884725956466,0.8842324151289689,0.6900104486228735,0.6701233791786603,-0.6983463422124976,2.268229964519795,0.8698207702763441,1.5627405815954507,1
-0.3626713515414062,-1.1021690123258072,1.0234890035512367,3.036150811575425,2.381411730374753,5.211858051533804,4.9993175192161985,3.39887087996887,4.195970242233236,5.240075775708573,0.7445626897470863,1.6468546962754425,-0.0007370118919765023,0.8943609502347935,1.011655411005611,0.7731373311443885,-1.2667177719971725,1.5995212027115375,0.5221676694463387,0.6627918574110501,-1.0669776243625064,1
-0.41337980266445734,2.006126421751089,1.746975317184311,1.8743550288584876,2.4312564524786753,1.9296887342402957,4.444932129980151,5.5218295111185345,2.9653140505628075,3.3813409123450806,3.0500768565094543,3.4283947214005375,0.8277918163811304,2.184700487079356,0.4884953254397941,-0.1485311689465662,-2.1897652391586275,-0.9650986701539824,-0.3554322519017463,0.08223281132728626,0.7464167116163369,1
0.6411851094756039,-0.050269060326833453,-2.0441603635159886,0.1201567400683791,1.0128109992985155,-0.7396520323242319,1.9350953829186341,2.2325638833081447,1.6470165335263078,3.0278266086845016,3.699453446109127,4.9603889109102015,4.477529240453397,2.6487537516117463,4.08774925865221,2.004774873827402,1.2678611711484598,0.7608800570123732,0.20283621479044533,0.815523170372092,-1.323813995112677,2
0.8701174408759376,-0.435999303610334,-0.18133851637901433,0.9494323456917707,0.9322681421167783,1.878084701269382,4.150485569116423,3.869171872362843,5.024173368902734,6.048670016070231,3.570308905642012,3.3821909592187813,2.2657126902897655,2.468704004872727,1.778499716492284,1.0679316628960696,-0.9184034815879906,1.2440532114573464,-1.1932463681502559,1.9934821669436913,-0.01719629549521669,1
-0.2792557979827295,1.5531263625814637,0.3421786094739833,1.6186991489386684,1.3626280614695154,1.374843916339383,2.5845439897732727,2.2957741318748077,0.6095960248842613,1.2422607177584524,1.5355079665251679,2.9783303726095802,4.17843422659473,2.2420644571837913,4.4473104416394476,3.8694311879273426,2.6541478244456784,2.7558691310937458,-1.144436616336898,1.9276403636619164,2.4373862655067278,0
0.3023732424635317,-0.4071913170102437,2.011991569188311,0.5421618943672708,2.224544580099557,2.1112519820702396,3.5328488795020783,3.7757391024520324,3.37320942014225,3.9156177882894965,4.696780832526118,4.1039334115340305,2.8474103476246233,1.4589164834694117,0.7693771459986192,1.4391715962279712,-0.05217345968700023,0.7304899581297007,0.16449478075161456,-0.046606888486770894,-0.6904649454996232,1
0.9741817715588785,0.830028523571647,0.6927844115506864,-0.1622103125026529,-0.3797337007080228,1.1981461402657803,0.7608120720893718,2.4000251836742423,-0.4970465257894916,2.577198702666252,4.514732323929503,2.188294333390354,5.5206562450046315,3.919877155124867,7.152359957407397,5.092067612792888,4.382594146472948,2.2956245338447374,2.631746342497395,0.6100568686598873,0.20944328391789538,2
-1.6001119366590986,-1.5103692308023262,0.4288078079109549,0.06486810511237237,0.0038519306848404642,0.8904558272583334,0.45716052400145624,2.181895655724601,0.9438591216450634,3.381232717422019,4.031684150824279,5.194195375461927,5.280563015704082,4.388253471016743,4.07962209462121,3.979359527345352,0.18972188916657862,0.3998762744916605,1.2914658626764652,-0.8761786002838777,1.6408000502104623,2
1.3437912109380148,0.04438350138238267,1.7700898296084346,2.415579167687876,2.92941103934608,4.813190058687279,5.570127940021699,4.9697672802106645,2.8619327404361785,2.5366632010886083,2.7302531816898172,0.9473110483814748,-0.6856557733009145,0.7533104019680588,1.4085792416921668,0.14786548366845298,-1.8163868725445669,0.6742421563423304,-0.7422933042124444,-1.5563750465171495,-1.3555712745640593,0
0.23615856188655251,0.24702873968143144,1.2842707312632358,1.5800265905683413,0.9717696466518227,3.4787655041747207,4.123663921039268,4.251586222362815,3.297595798087742,3.573723063982683,3.665066573078992,5.254944012818688,2.762914685263655,3.6247815172023152,-1.1874174470855288,1.1287708047819414,1.822512901867466,-0.18600650455024817,-0.46150900885214396,-1.5382662866144154,-1.5908957763140714,1
-1.0001309499343327,2.6713965403544417,2.2245490319353296,1.0930863399521842,4.816928946082017,4.663396293207707,7.3254137793359755,3.951676887270148,4.365587366970805,3.545361984706432,3.1639126753543434,1.9270809843301704,1.1628976957251203,-0.2743603242980698,0.5099006545157825,-1.0507762853227,0.8813135879452837,-0.5711163940161121,-0.2592010083576028,0.21799569114522163,1.2344165503049245,1
-0.7763019136098981,0.5802515009747279,2.5380606522439444,1.4846430691575085,3.6151444734165064,4.519425381439422,6.438014706774578,4.317995509030527,3.443038832304193,3.0256994836974784,3.642424055591629,3.647967441673401,1.2611877271106464,1.238812619790695,0.8735917805777823,0.30894196018517833,-0.5418129594075115,1.246109113237754,-1.2983010943936675,-1.1057310103306355,-0.4477244004787097,1
-1.1591036516053568,-1.5777855692614524,0.22837232396071916,2.2167345013986255,1.7018956738664008,2.4460999882183083,4.298611562010708,2.902261975551958,3.14332273435467,1.693557488314967,4.649632951039227,0.12624660573623014,1.2736310641832291,5.176708248604475,2.1551694497647924,2.897778093046315,1.0774231529371003,0.5395917311120944,-0.2558964867829012,0.11263875588784572,0.13355235100795632,0
-1.1802617171150818,-0.38961850702539635,0.19111780790442956,0.29605886133667414,2.536651912880748,-0.4321778333629511,2.993242336796218,1.7437187346181249,1.5428553878482674,-0.05140466451342074,2.8599325572389995,1.1520304148394773,3.8183482621712947,3.419236648064906,4.975610395233807,4.089137311215087,3.2287358024923845,1.577497513460755,0.8882492438260658,0.9873725361093373,-1.4352952430992754,0
0.7008449391387848,0.6207498233238425,2.823087685120986,0.10166372871199947,4.233654281296515,5.1022947822429785,5.838489158490152,3.1594947939022653,3.287486447144577,1.2254098592662785,1.7959571184499268,0.15825443104919912,1.2000964422100127,-0.9134599175636412,0.44847967217622753,1.3912848557697766,-0.04237945534065812,0.013595359311639077,-0.6870541829254434,-1.8152893079196688,-1.895656270169471,0
-0.0643454194766489,0.455932975277887,0.5308777639232725,0.7787397591981737,1.0001224913318134,0.9856270629604181,0.3315878960309664,1.6619519816000046,0.8240220555336992,3.2467735627133765,3.0037092112308974,1.2509993961316135,2.755718626950795,5.8221613933144845,4.090649001265701,4.887008643562273,1.4769955790741596,3.4208138842108853,1.3883709891547331,0.5251604123950415,1.1218549509130413,2
1.4902800478338096,1.6245703557145514,2.1713039749895007,2.0914848039570515,3.876192980508156,5.6011177408691015,6.153455388042779,6.388496711244636,2.9727330006045047,2.4018343824289623,1.268963883972508,3.581834712657804,-0.6436323305549556,-2.1251954705241145,2.533094035117769,1.9873099470355664,-0.9442779227882695,0.7390411987637298,-1.3001782404548035,1.0818989536914505,-1.9953721089081542,1
0.5667877985731935,-0.14759160096974216,-0.7201161870965157,0.1279481448756104,0.1994693530563719,1.4188880161699196,1.0656063437020133,1.2900557601324882,2.938337457294412,1.810770674737233,4.9010206104859035,4.119738403163667,3.409166696630947,3.5315501929719053,0.8106621394029754,1.4886600659854983,1.1424367208089992,1.0146839177307738,1.4443716990366005,1.1346357872740906,-1.22243784001697,2
-0.5389169844102876,0.7771113827344992,-0.39602896805287097,2.5010409452043194,0.2150932719405586,0.03728597423782165,3.849818925387803,3.882388995140926,4.189938901138127,4.876185039026341,5.629894814437225,4.362837074067303,4.01219599445177,2.407769920209935,0.9993901139152339,1.0505395261999064,1.054967602838822,-0.8887685338183976,-0.6553401156296741,0.5202138656414697,0.32006923762715334,2
0.6267414745948174,1.1090989618328615,0.29844727928068304,0.49461381935552506,-0.367037847704465,0.0065463777784021265,2.204062711399856,0.29344760987612634,0.2797456516747921,0.5670722388782623,2.40347404203055,2.2793809793616626,3.03880789566279,4.173243697796541,5.4427799949754645,4.685686428767708,3.7798393346342203,2.976239441570843,1.277323087110041,-1.3676077390430676,-0.11431661719201867,2
0.4852505234484574,0.6156080789655265,3.255477781266434,3.4153501656060783,3.333443740258443,5.221786277130772,5.895559490699363,3.8991759423515635,3.6697402994252313,1.5976129997087907,3.5818658839230837,1.0077294530921896,-1.2740797829832826,-1.4926795106598683,1.0614742295181046,-0.9148136143562253,1.8344620297892598,0.06989694273189323,0.9783076581367238,-0.9929937458143818,-1.8201775461410965,0
-0.2504067389709049,-0.16187644682701344,1.3084261993470896,1.4246920879523064,1.0457712448483152,1.3263248805907373,-0.9867099149177132,-0.6147429125072613,0.5106802797502589,2.168243101084999,0.48141280289185073,3.9117781664913123,4.080024958748736,6.2260190502745125,6.756693238187066,5.997455843080979,4.572309109639659,3.217378089915702,3.084866042842641,1.1804935269279104,-0.6185819434522969,0
0.025809049748832084,0.957509298048234,0.15995465379931523,0.10825563250481386,0.5152194866204138,-0.5885052994352853,2.533849658777946,2.147692480710349,2.5942060442188413,3.216289742954012,5.151924790975513,4.040731418644907,3.2740805081586615,0.6412530572398287,2.282568671537144,3.276299246151909,0.8528599912986939,1.1352154802337073,0.7117987759489797,0.35695675983499314,2.4441169103986713,2
-0.039345318644805775,-0.11601976192535711,0.41699361350977315,1.23104435504217,2.1361819100412167,0.12493711787209083,1.4788798759078907,3.6930820887878784,2.9655727832153627,3.691823744834877,3.36145166312066,5.3702283937410416,4.062945085861026,1.4739357018032253,1.7134705540458974,2.956486982476812,-0.2963886214422433,0.35514875570979354,2.0735584498523796,1.1298828703482875,-0.8762795116408162,2
0.46729604031167715,-0.5679909194017777,-1.0773876586663724,0.7126768653754755,0.9898231089784922,-0.9601837778207474,-0.3253178057980666,0.2879234096695455,0.2552457983190179,0.4402417769595206,2.729470142393775,3.831143180606157,2.512492130944067,3.334540833517967,5.46217696951508,2.721956457145138,4.836290429931411,3.786295121529374,1.7104554792810722,1.0178604120914905,1.0896274494368123,0
-0.3889661811979411,-1.766014701100625,-1.495933838009485,-0.10269506338601064,0.7368386893449075,-1.1165803647662536,-0.8644765078610117,0.15247607576998334,-1.9973329911285882,-0.07502747927258113,2.363595031061606,2.5990734995311784,5.677527830900752,4.439814455973985,6.577122303043038,4.271660481806468,4.045532790006441,3.988616715429859,1.5400715337163309,0.6216145400085589,-0.008711742248794325,2
0.5169238073827799,0.2551495122845475,0.9260292547294204,0.7255049360132773,1.7423049431123379,3.78023310747375,4.965400878071519,6.0573758830689535,4.314066560956051,1.6036942847764226,2.2244291240058187,1.7124622031417753,0.5767837108863242,1.1764201028439598,0.5079496850306752,0.8872400824201111,3.121829764468728,-0.06756525511544065,1.2230490186976097,0.026351302990685554,-0.22308575748070325,0
-0.08945966487115406,1.0279794673453453,1.3984075402147071,2.372117354409373,4.43225271136816,3.9409380049880625,5.217758104499113,2.574151291466676,4.719304342351322,1.5040154967059272,-0.18636820710309676,0.4592083544991834,1.2426459533875778,1.052929752884846,1.9474561642213815,2.2784027364419397,1.201131634561142,2.8828474149419003,-0.5287120923029278,0.6681973559311459,-0.13678399932561588,0
-0.14821205536792692,0.8701937496568325,0.47104001235485393,-1.795569218086384,1.2186483866401463,2.3603865149439667,-1.3219530554364123,0.44273468671551097,-1.1484973132024372,1.3449828595863154,2.9914437081216696,2.7832210279894216,2.5892385353238536,3.9399629538473544,4.345776651381609,2.917701179437956,4.651211987722816,1.725979654035783,0.5310531483100909,1.7609122281782796,1.1030520080504733,2
-0.25423714342090564,0.3399749601061364,1.002650692563956,-0.14020630462579886,3.583299002366367,4.619176739448781,4.719364305892573,2.704429789723788,2.4885600679333697,3.3835564149925514,0.9612525682799762,1.9239656601390256,0.07884404230355613,-0.7765609208489848,1.3585788050327905,3.1505361646318955,0.6341043130779689,3.084759372445462,0.18598892542464923,0.6060876482850635,-1.5539325342802515,0
-1.1783497855739493,-1.520217157516754,1.4565348530359348,0.8818578767118086,0.31210576723786476,1.9788655476317052,2.227434692388015,1.2983936015977782,1.5084786543532818,4.7360010350739925,2.8429971386305315,5.037960858579832,4.10380291321837,4.507689510039731,2.807003780211084,3.5812806567531825,2.3979593079275956,1.636191791851123,1.6062159186378975,1.0956717346190714,-1.1929721507605529,2
-2.1169757470300268,-1.8099427788818314,1.608230710441398,0.7743038425903326,4.392793245214669,5.313946307542331,4.335003634567792,4.6822789704638,4.3748302232185905,3.0207908225348015,3.3350767413096167,2.7407079968681574,0.39557111059899286,-0.6718781161741155,0.8384853169463148,-1.0188744447164337,-0.7536032444817967,-0.24375427072029712,0.17555617252093603,-1.323405312789289,2.2112908258220196,1
-0.2639294362771256,-0.636586682746971,0.20353770409256441,0.6650826547377171,0.8183028885507693,1.7572774285542585,-0.2973477432568923,0.2929986984855287,-0.06851208554189131,0.07972613030548148,1.479514144428221,3.2022419871805017,6.642399916440328,5.166347588395471,6.583294362359492,4.107301505303756,4.58231288934376,2.5963145097989315,1.40088113900688,0.49764757567979495,-1.4530334665627562,0
0.13446537635569136,0.5607899920921037,1.4728888584639714,0.794004396956753,3.3782281065472217,3.6729615793671186,4.18825523048569,4.483887795671205,2.8225562183525925,2.49757724003486,4.096216933279569,2.255112168219719,1.1279368702231773,0.25926474908322783,1.1016765020386854,0.0146625662905647,-0.9173393225425345,1.1872579115006818,0.24854747331127655,0.9059993023587102,1.0068637519809478,1
-1.084367792943026,0.3687065805252772,2.1533766713722393,2.3294273448405853,0.8760314268180696,-0.008044416344215044,2.8725250035383,0.7384311673497387,2.37270278338348,0.42867950361158336,2.315786466754949,0.9374246637767703,2.128310399549154,3.918434343465873,5.755019506174849,3.512592087879182,1.445346157578174,3.3136589195437196,0.765117462380646,-0.48342546396955444,1.7182387205084293,0
-0.9950414762237138,2.1367666729795105,2.085515966217753,1.6690365159462481,3.857057852227462,4.673848564587495,5.5988718766377215,4.8760286228905745,4.1970016156635115,2.421480161423175,2.1681568063398458,1.3522079669155205,-0.3237286642772157,0.5373829397338946,0.9733969531077165,-1.1297665796976117,-0.7881965819531012,-0.7919850842823133,1.6792798888124176,0.4506714802296651,-1.1827217363766258,0
-0.48569240242369766,0.3229750121964767,1.5202203302317119,0.8686760652802913,0.23940393725490994,3.4637696959738093,2.3487439299741655,4.215542907697861,3.1020117610095155,4.095150359949475,3.480218462898165,4.531339785890173,2.052683302979262,0.45657100767637426,0.7881506493805102,1.8994929509782368,1.038478035200417,-0.5549127738436039,-0.14698842508084528,0.27929133204395445,-0.5511050785840876,1
-0.5228312858215175,0.3856701141712706,0.42450315001554895,0.9962184194504666,-1.57042599964781,-0.619646511279766,0.981418964636749,3.101515302052798,4.334134854440048,5.716434474360628,5.9363176125711545,2.5990812158027574,4.863592054268636,2.948433529019899,2.6502354388646197,2.143838417721038,-0.11943198459936713,-1.0648158885849808,-0.060015313304916565,-0.6832934808361197,0.2659041922966814,2
-0.3116255466604899,0.13377419546888664,1.1933798396215165,0.7977556972792086,-0.94686792193721,2.233414987997132,0.8205824480386181,3.696121095092088,1.947731820681856,5.1190807474191375,4.750405189882755,5.584460905559969,2.6784084670664594,3.0109679779870153,0.8566492394374761,-0.2099582323543988,0.2912629191532649,2.4253726566314224,0.5778680092196196,-0.09142546859259298,-0.1254359057219519,1
0.10896466197698187,-0.45915858308557944,1.603217901390782,0.3225651949649776,1.2054805292690984,1.6169314521207383,1.759936337431045,3.032145283402106,1.3328292983069416,0.6466633730470557,3.8044942659251766,2.611141258427793,1.977495160528476,1.8944788733915525,1.4563745564845099,4.119699129682186,3.276111585596402,2.2213259774979983,1.9667285231964182,0.47202466979124036,-0.1526039135600069,0
1.420167446410629,0.673620015939879,0.1270824146975094,1.9469013048008628,-1.0752673559999353,0.1545942318579454,-0.40411271802582394,2.828586666567034,3.5702629949991325,4.676985774796925,4.475874595744433,5.269241104438885,4.032578511386404,3.4272224030746763,2.671927871370052,1.66791836396859,1.8923320013672829,1.95380823635378,1.5623131620528343,0.8167939157105895,0.7759094317436243,2
0.36417891976039524,0.8199864542063544,1.560765404190115,3.29477863652025,1.6149802407419354,3.1408298808110624,3.346018449433194,4.2244329199174775,3.4894188540014777,2.9805628945417397,0.44355119153832145,0.6288586739346176,1.190803109818761,1.4179380519976013,1.8952155611742103,1.4988316226525646,1.4595999850671038,0.3113284240419558,1.1117730632435252,-0.48816756822863494,-0.5911020028911038,0
0.24344800684934423,1.545024939234314,1.223086625948724,-0.07229020385306806,1.8879041924309925,3.05506456346848,2.427378580779944,2.545654413999603,1.9658124314821186,2.326252051007939,1.8622260081631437,2.3791396418869812,2.038451605702829,3.334187325484457,2.2621784060711634,4.364025572891049,2.556216766106133,1.9637060528472603,3.914208318001463,1.248843617894479,-0.7473854546891336,0
-0.9967874281670954,-0.7009259036282547,-0.7128924926458474,-0.19490022769185622,0.47199385015198364,-0.30246486403927786,0.6171066828783964,4.3222150834531785,4.502974606080896,4.954787789893772,7.208750105332287,6.198727001424514,5.328966060558097,2.921456884320259,1.7370160257346534,1.378033223142583,-0.8136856274490798,-0.41775918936323203,-0.06214467221117716,-0.29815097529140666,0.7495870107872414,2
0.9981481054243239,-0.8633615404827302,1.132145929567179,-1.4638340529571745,-0.23603202317074026,-0.7424092500944679,1.1336856308162502,1.7875227118046808,2.9534631667484135,2.021222375294515,3.570285022270799,3.7428060148092337,2.96382338539162,4.642548744147834,3.8608235488041456,2.5904138479717598,2.107554230969472,1.378517296593166,1.521087856867518,0.5392904849246185,-0.3020150796702059,2
-0.05649499121262862,-0.9740438370040797,2.4255063335212768,1.3630648470761848,0.28435019037070985,2.63582022423782,1.8125772793468524,3.0311709769074455,6.522620049133513,4.763022653785322,6.336305818611038,6.832056920317058,4.557483559700455,2.68598180246739,2.7466061728083897,0.03550572393323603,0.9309270558578266,0.15614479467496425,-0.25781798792920907,-1.70760699751341,0.19309294088799284,1
0.6740793254176304,0.40318220792774356,-0.3016348560876006,-0.27987312630019856,1.0732011477920342,0.8414531150618035,0.39598863395183603,0.5543235049424033,0.20612735890354156,3.501111994666597,2.462700574241764,2.480634212877518,3.297388999615033,4.678253508104341,3.692509359628936,5.119076992334779,3.0390163375154025,3.6307826996344943,0.291624929957218,0.6454033763483594,-0.45196897983455764,2
